Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label
50,1,33.015866,-117.272254,10375,0,13,30.19,17,66.4,831.75,0.0,0,392.47,5,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
64,3,33.098018,-117.258203,43161,6,69,11.47,0,20.15,1337.5,0.0,0,791.4300000000001,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2,32.79697,-116.969082,55277,9,46,38.45,15,56.9,2560.1,0.0,0,1768.7,4,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
36,2,33.054579,-117.25665,47126,5,56,13.94,11,109.6,5953.0,0.0,0,780.64,3,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
28,3,33.081478,-117.033814,49281,0,70,1.22,0,25.15,1790.15,0.0,0,85.39999999999999,3,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,2,33.21846,-117.116916,43436,2,33,31.59,18,79.15,2531.4,0.0,20,1042.47,5,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
56,3,33.141265,-116.967221,48690,8,72,22.62,27,66.75,4760.3,0.0,0,1628.64,3,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0
59,2,33.079834,-117.134275,17944,0,19,4.03,26,48.8,953.65,0.0,0,76.57000000000001,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
48,0,32.853743,-117.25034,42617,8,71,43.61,27,80.7,5705.05,0.0,0,3096.31,5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
29,0,33.351059,-117.420557,98239,0,1,7.32,0,20.55,20.55,0.0,0,7.32,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,0,33.254497,-117.285879,46893,0,61,5.55,7,115.1,6993.65,0.0,0,338.55,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
44,1,33.384345,-117.072619,1831,6,71,0.0,19,59.7,4122.65,0.0,0,0.0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
48,0,33.309852,-116.823091,234,5,68,9.76,15,86.45,5762.95,0.0,150,663.68,5,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
35,0,33.313828,-116.940501,2615,0,46,0.0,18,33.7,1537.85,0.0,0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
29,0,32.984395,-117.013454,47969,0,33,25.71,48,80.1,2603.3,0.0,0,848.4300000000001,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
64,1,33.044541,-116.833922,33104,1,53,28.36,17,104.05,5566.4,0.0,0,1503.08,3,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0
44,0,33.012751,-117.200617,7615,0,57,0.0,24,41.1,2258.25,0.0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
48,4,33.162624,-117.170863,52664,1,54,41.93,0,20.35,1092.35,0.0,0,2264.22,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
59,1,33.25283,-116.986079,14575,1,10,25.89,22,65.5,616.9,0.0,0,258.9,5,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0
41,2,33.17494,-117.242761,62036,0,43,0.0,25,40.45,1912.85,0.0,0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
42,0,33.323705,-116.626907,1205,1,43,38.53,27,78.8,3460.3,24.9,0,1656.79,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
20,3,32.72523,-117.171346,27505,1,1,24.33,59,90.1,90.1,0.0,0,24.33,3,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
46,0,32.716007,-117.117462,47140,0,69,25.73,22,82.45,5555.3,15.38,0,1775.37,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
64,0,32.747484,-117.166877,30202,1,61,10.94,0,20.25,1278.8,5.15,0,667.3399999999999,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,32.741499,-117.127409,47689,1,43,26.1,17,66.25,2907.35,6.41,0,1122.3,3,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
43,0,32.741852,-117.243453,27959,1,56,3.79,14,89.7,4952.95,41.66,0,212.24,4,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
21,0,32.774046,-117.142454,11650,5,70,0.0,46,64.55,4504.9,46.06,0,0.0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0
27,2,32.76501,-117.19938,24169,7,49,36.08,59,93.65,4520.15,33.13,0,1767.9199999999998,3,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
26,1,32.697098,-117.116587,47431,1,32,19.76,59,73.6,2316.85,12.66,0,632.32,4,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0
45,1,32.762506,-117.07245,56887,0,37,49.99,27,61.45,2302.35,48.79,110,1849.63,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
59,0,32.765299,-117.122565,33083,9,69,24.17,5,106.4,7251.9,3.59,0,1667.73,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0
26,0,32.825086,-117.199424,51213,7,26,11.23,48,81.9,2078.55,44.86,0,291.98,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
61,3,32.68674,-117.186612,24093,2,58,43.01,30,105.2,6225.4,34.83,0,2494.58,4,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0
28,0,32.802959,-117.027095,21866,0,24,7.52,85,54.6,1242.25,28.42,0,180.48,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
27,2,32.807867,-117.060993,25569,1,5,41.21,0,20.55,99.45,0.0,0,206.05,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,32.85723,-117.209774,34902,1,30,12.85,0,19.7,599.25,49.79,0,385.5,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,0,32.808814,-117.134694,25232,0,55,35.38,13,66.05,3462.1,44.53,150,1945.9,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
19,2,33.017518,-117.118456,20046,1,44,0.0,59,54.05,2375.2,47.45,0,0.0,4,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
55,0,33.000269,-117.072093,42733,0,47,26.35,5,58.9,2813.05,0.0,0,1238.45,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0
31,0,32.89325,-117.087091,29283,10,64,19.22,21,96.9,6314.35,13.37,0,1230.08,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
61,0,32.677716,-117.047666,36351,0,1,44.22,0,19.1,19.1,0.0,0,44.22,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,32.578103,-117.012975,68776,0,20,49.81,4,50.0,1003.05,2.81,0,996.2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
23,0,32.555828,-117.040073,28488,1,37,0.0,27,45.4,1593.1,44.13,0,0.0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
63,2,33.713891,-116.237257,56307,9,30,21.72,19,85.45,2509.95,23.13,120,651.5999999999999,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,0,33.752938,-116.230055,2743,0,38,25.11,13,84.1,3187.65,0.0,0,954.18,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
22,0,33.936298,-116.849577,25859,3,52,0.0,52,66.25,3330.1,0.0,0,0.0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
20,3,33.946982,-116.977672,17721,0,71,4.76,52,76.9,5522.7,0.0,0,337.96,3,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
56,0,33.03933,-115.191857,23394,0,66,45.57,11,74.6,4798.4,0.0,0,3007.62,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0
45,0,33.929812,-116.76058,2355,9,72,17.87,3,116.95,8594.4,0.0,0,1286.64,3,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
56,2,32.690654,-115.431225,27804,0,25,0.0,18,40.65,970.55,0.0,0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0
24,3,33.143826,-115.497485,7857,7,69,37.97,27,114.35,7665.8,0.0,10,2619.93,4,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0
54,3,33.829583,-116.474131,43141,9,53,27.93,57,69.7,3686.05,0.0,0,1480.29,3,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
26,0,33.889605,-115.257009,964,0,26,37.0,76,98.65,2537.0,0.0,0,962.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
25,0,33.948558,-116.516976,22796,0,21,39.85,52,61.65,1393.6,0.0,0,836.85,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
38,1,33.832799,-116.250973,5529,0,1,5.36,19,89.35,89.35,0.0,0,5.36,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
28,0,34.137742,-114.36514,1564,0,48,4.15,46,95.4,4445.3,0.0,0,199.2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
24,0,32.770393,-115.60915,43712,4,26,0.0,51,35.4,978.6,0.0,0,0.0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
39,0,32.730583,-115.501083,3535,7,60,30.14,0,19.95,1258.15,0.0,0,1808.4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,0,32.811001,-115.152865,8062,0,18,31.33,0,19.25,331.35,0.0,0,563.9399999999999,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,1,33.695532,-116.310571,23971,0,4,32.15,0,20.4,84.75,0.0,0,128.6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
52,2,33.543835,-115.993906,8768,4,65,36.5,0,24.75,1715.1,0.0,0,2372.5,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
63,1,34.097863,-116.594561,3499,6,70,10.46,0,25.35,1715.15,0.0,0,732.2,3,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,2,33.906496,-116.569499,732,0,62,24.48,0,20.0,1250.1,0.0,0,1517.76,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,2,32.698964,-115.886656,471,9,66,8.39,16,59.75,3996.8,0.0,0,553.74,3,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
23,2,33.694501,-116.412711,29340,0,65,4.75,69,82.5,5215.1,0.0,40,308.75,3,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0
19,0,33.745746,-116.514215,18884,0,34,36.75,0,20.35,673.2,0.0,0,1249.5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,2,33.3249,-114.758334,291,8,16,48.71,12,90.8,1442.2,0.0,0,779.36,3,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
54,0,33.763678,-116.429928,12465,10,71,37.69,8,105.25,7291.75,0.0,0,2675.99,5,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
45,0,33.28156,-115.955541,799,0,18,12.97,0,23.75,424.5,0.0,0,233.46,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,0,33.849263,-116.382778,6242,0,4,37.7,2,61.3,249.4,0.0,10,150.8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
28,2,33.141265,-116.967221,48690,1,58,2.87,69,75.8,4415.75,0.0,0,166.46,3,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0
33,0,34.457829,-116.139589,14104,10,56,37.5,11,98.0,5270.6,0.0,0,2100.0,3,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
24,2,33.972293,-116.654195,805,8,56,0.0,41,52.0,2884.9,0.0,0,0.0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
58,0,34.159534,-116.425984,20486,0,4,1.1,19,64.4,253.0,0.0,0,4.4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
34,0,34.667815,-117.536183,18980,0,10,15.45,22,45.8,436.2,0.0,0,154.5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
52,0,34.559882,-115.637164,42,0,4,0.0,22,30.5,118.4,0.0,0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
63,0,33.362575,-117.299644,42239,1,51,45.76,13,69.15,3649.6,0.0,110,2333.76,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,35.28952,-116.092214,904,0,6,0.0,48,49.25,255.6,0.0,0,0.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
45,2,35.349241,-116.770281,9465,7,63,0.0,16,39.35,2395.05,0.0,0,0.0,5,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
22,0,34.029175,-117.307211,11024,4,48,39.25,51,105.1,5083.55,0.0,0,1884.0,3,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0
44,1,34.242058,-116.89802,5447,0,35,25.52,0,20.1,644.5,0.0,0,893.1999999999999,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
58,0,33.982787,-117.057627,7334,0,2,1.97,0,19.75,39.3,0.0,0,3.94,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,0,34.255203,-117.175654,455,0,50,37.95,0,19.75,989.05,0.0,0,1897.5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,34.030915,-117.273201,52202,0,33,49.45,19,70.4,2406.1,0.0,60,1631.85,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,0,34.248061,-117.29028,10484,0,31,34.57,0,20.45,638.55,0.0,0,1071.67,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,1,34.875144,-116.821698,678,9,9,30.83,0,20.35,191.1,0.0,0,277.47,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,2,36.27688,-117.033326,443,7,54,4.33,12,86.2,4524.05,0.0,0,233.82,3,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
27,0,34.9436,-115.287901,115,0,46,30.6,59,95.65,4664.2,0.0,0,1407.6,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
35,1,34.274846,-116.937581,414,0,34,4.28,16,103.8,3470.8,0.0,0,145.52,4,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
28,2,34.087558,-117.464096,82630,7,71,39.09,69,97.2,6910.3,0.0,0,2775.3900000000003,3,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0
62,2,34.136367,-117.460803,54586,6,63,1.18,27,63.55,4014.2,0.0,90,74.33999999999999,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
56,0,34.049671,-117.468896,29847,0,51,44.35,0,24.95,1288.0,0.0,0,2261.85,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,34.067699,-116.903891,958,7,64,35.92,11,99.0,6375.8,0.0,0,2298.88,4,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0
54,0,34.361387,-117.337509,68515,0,15,15.28,16,94.0,1505.45,0.0,0,229.2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0
40,0,34.983808,-117.239306,1933,0,18,38.32,20,50.3,913.3,0.0,0,689.76,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,2,34.2565,-117.19335,9793,3,57,42.18,22,95.0,5535.8,0.0,0,2404.26,5,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0
20,1,34.049315,-117.255974,18068,3,14,10.74,59,61.4,815.55,0.0,20,150.36,4,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
23,0,34.103578,-117.04054,7324,10,70,21.68,30,114.3,8244.3,0.0,0,1517.6,4,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
33,0,34.711224,-114.702256,5488,0,38,41.63,0,20.05,741.5,0.0,0,1581.94,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,1,35.478736,-115.516984,162,4,68,36.51,24,62.65,4375.8,0.0,0,2482.68,3,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
27,0,34.441123,-117.537886,12463,0,30,34.49,59,100.45,3096.9,0.0,80,1034.7,5,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
39,0,34.459322,-117.629729,4280,10,51,9.99,5,75.2,3901.25,0.0,0,509.49,3,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
30,0,34.003243,-117.138286,31230,0,31,24.21,48,84.75,2613.4,0.0,0,750.51,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
35,1,34.109775,-117.378904,75882,5,72,32.59,14,79.5,5661.7,0.0,0,2346.4800000000005,3,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0
62,0,34.186211,-117.07683,5395,0,37,30.17,0,19.8,695.05,0.0,0,1116.29,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19,0,34.243088,-116.830015,1834,0,55,42.19,51,100.9,5552.05,0.0,0,2320.45,4,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
55,3,33.362575,-117.299644,42239,0,33,10.36,53,95.3,3275.15,0.0,0,341.88,4,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0
23,3,34.486835,-117.362274,63235,2,46,6.26,48,90.95,4236.6,0.0,50,287.96,5,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
63,3,34.567058,-117.362329,12083,0,1,33.21,75,54.5,54.5,0.0,0,33.21,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
43,1,34.105935,-117.2914,1779,3,19,7.42,17,49.6,962.9,0.0,0,140.98,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
62,1,34.142747,-117.300864,24644,0,61,32.05,0,25.0,1498.35,0.0,0,1955.05,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
28,0,34.250069,-117.393949,49355,0,26,29.07,42,45.45,1233.15,0.0,0,755.82,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,34.084909,-117.258107,12149,0,45,29.81,27,107.75,4882.8,0.0,0,1341.45,5,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0
23,2,34.106922,-117.297553,44556,4,62,37.75,73,89.1,5411.65,0.0,0,2340.5,4,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
37,0,33.994676,-117.372498,18999,0,3,34.89,13,44.75,148.05,0.0,10,104.67,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,33.890046,-117.455583,71678,7,41,14.73,82,101.6,3930.55,0.0,0,603.9300000000001,3,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
31,3,33.9108,-117.398153,46550,4,67,13.26,76,103.15,6895.5,0.0,0,888.42,3,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
53,0,33.930931,-117.361788,42425,6,71,5.22,10,95.65,6856.95,0.0,0,370.62,3,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
32,2,33.976328,-117.319786,48649,3,37,1.12,23,75.1,2658.8,0.0,0,41.440000000000005,3,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
45,0,33.885499,-117.324959,17147,5,60,22.22,16,61.35,3766.2,0.0,0,1333.1999999999998,3,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
50,0,33.888323,-117.277533,1005,0,6,31.02,0,19.7,129.55,0.0,0,186.12,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
