Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label,Cluster
49,2,34.406256,-119.726936,10986,5,25,19.09,0,19.15,477.6,0.0,0,477.25,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
56,0,34.460197,-119.802602,16477,0,13,10.11,0,19.75,265.75,0.0,0,131.43,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
58,0,36.315979,-119.710852,2872,0,2,6.65,0,19.4,61.05,0.0,0,13.3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,35.116307,-118.817644,16206,0,65,33.71,0,26.5,1698.55,0.0,0,2191.15,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,35.523991,-118.400432,1954,0,55,27.7,0,19.15,998.1,0.0,0,1523.5,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,0,35.996923,-120.000951,1809,0,2,27.67,0,20.75,44.2,0.0,0,55.34,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,0,35.607875,-118.466318,5564,0,11,47.88,0,20.35,215.25,0.0,0,526.6800000000001,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,2,35.637715,-119.893068,2502,0,22,43.97,0,20.55,469.85,0.0,0,967.34,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,0,36.008958,-118.891593,65566,0,58,29.25,0,20.3,1131.5,0.0,0,1696.5,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21,3,35.861928,-118.636698,266,0,6,38.28,0,26.35,184.05,0.0,0,229.68,3,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,36.141319,-119.129075,5689,0,6,32.34,0,20.65,109.3,0.0,0,194.04,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,2,35.939068,-119.043666,5868,0,39,46.57,0,25.45,958.45,0.0,0,1816.23,5,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,0,36.413433,-118.854708,2318,0,20,38.74,0,19.5,403.15,0.0,0,774.8000000000001,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
34,0,35.690535,-118.552784,2515,5,33,4.15,0,20.05,669.45,0.0,0,136.95000000000002,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,0,35.339796,-119.023552,44588,0,65,20.43,0,25.1,1725.0,0.0,0,1327.95,4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
26,0,35.16207,-119.194488,20440,0,4,6.88,0,19.85,63.0,0.0,0,27.52,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,35.176236,-120.483243,24499,5,4,45.84,0,20.15,91.4,0.0,0,183.36,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,34.631362,-120.238218,4644,1,61,40.37,0,25.3,1554.9,0.0,0,2462.57,4,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,34.866032,-120.536546,210,0,4,23.04,0,19.7,117.8,0.0,0,92.16,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
31,2,35.120833,-120.61843,13106,8,1,30.38,0,19.75,19.75,0.0,0,30.38,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,35.634222,-120.728341,35586,6,45,17.23,0,19.2,903.7,0.0,0,775.35,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,1,35.886767,-120.608661,2666,5,41,16.02,0,20.0,879.8,0.0,0,656.8199999999999,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
47,0,34.943523,-120.256729,30540,0,4,6.86,0,19.95,68.2,0.0,0,27.44,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40,0,38.184583,-119.286558,826,0,1,16.91,0,19.65,19.65,0.0,0,16.91,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,0,36.869584,-118.189241,734,0,12,41.78,0,19.3,228.75,0.0,0,501.36,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,0,37.730269,-119.055813,618,0,23,16.26,0,20.3,470.6,0.0,0,373.98,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,3,37.890145,-119.184087,504,5,24,46.3,0,19.7,494.05,0.0,0,1111.1999999999998,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
22,3,34.536232,-118.082935,67232,9,18,43.69,0,24.65,471.35,0.0,0,786.42,3,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
47,3,34.613476,-118.256358,34045,5,47,3.95,0,21.3,1041.8,0.0,0,185.65,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
31,0,33.507255,-117.029473,46171,0,67,4.72,0,19.8,1311.3,0.0,0,316.24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
56,0,34.903052,-118.411251,14931,0,10,23.84,0,19.9,199.45,0.0,0,238.4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
43,2,33.507255,-117.029473,46171,2,71,16.84,0,19.85,1326.35,0.0,0,1195.64,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,3,34.598221,-117.79593,6787,2,48,9.77,0,20.0,935.9,0.0,0,468.96,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56,0,37.375816,-119.739935,1968,0,1,13.51,0,20.05,20.05,0.0,0,13.51,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56,1,36.917652,-119.593757,46858,7,61,34.84,0,24.2,1445.2,0.0,0,2125.24,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
50,0,37.045728,-120.630682,9388,0,47,8.85,0,20.25,1029.8,0.0,0,415.95,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
63,2,36.789213,-119.140338,506,5,69,11.6,0,26.0,1796.55,0.0,0,800.4,3,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
56,0,36.785618,-120.625382,9491,0,2,3.82,0,19.9,33.7,0.0,0,7.64,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
35,1,37.483535,-119.679414,77,0,22,46.45,0,19.05,454.05,0.0,0,1021.9,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,36.625792,-119.672483,5635,0,53,18.81,0,19.85,1049.6,0.0,0,996.93,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
42,0,36.520537,-120.118055,152,0,22,10.36,0,20.3,475.1,0.0,0,227.92,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
53,0,36.633498,-119.298895,8449,0,12,23.2,0,20.4,266.6,0.0,0,278.4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,36.636638,-119.421842,25923,0,1,4.09,0,20.3,20.3,0.0,0,4.09,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,3,36.819628,-119.440414,28991,1,53,20.44,0,20.2,1068.15,0.0,0,1083.3200000000002,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
54,1,36.545353,-119.338535,306,1,46,45.92,0,20.2,917.45,0.0,0,2112.32,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
42,0,36.456091,-119.486225,646,0,25,13.93,0,19.8,475.2,0.0,0,348.25,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25,2,36.751489,-119.68072,54701,1,71,29.41,0,23.9,1663.5,0.0,0,2088.11,5,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45,0,36.667794,-121.601306,58548,0,57,19.69,0,18.8,1094.35,0.0,0,1122.3300000000002,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36,0,36.414611,-121.6386,6691,0,16,33.44,0,20.6,330.25,0.0,0,535.04,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
23,0,36.689582,-121.758398,21759,7,69,22.08,0,26.3,1763.55,0.0,0,1523.52,4,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
43,0,36.618337,-121.926417,15449,0,22,33.92,0,20.05,470.2,0.0,0,746.24,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
36,1,36.624641,-121.647195,407,4,72,20.56,0,24.45,1709.1,0.0,0,1480.32,3,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
61,2,37.684694,-122.40712,3635,0,30,4.27,0,25.35,723.3,0.0,0,128.1,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,1,37.285677,-122.224165,1622,8,30,11.6,0,19.3,602.9,0.0,0,348.0,4,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
33,0,37.266388,-122.26308,148,0,6,10.54,0,19.15,124.4,0.0,0,63.24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
56,0,37.22565,-122.297533,2055,2,63,38.36,0,19.95,1234.8,0.0,0,2416.68,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
24,0,37.378541,-122.020456,64010,0,61,25.91,0,19.45,1336.35,0.0,0,1580.51,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0,37.7795,-122.419233,28998,0,35,4.24,0,19.25,677.9,0.0,0,148.4,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21,0,37.789168,-122.395009,2066,1,47,45.9,0,19.65,921.55,0.0,0,2157.3,5,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,0,37.768881,-122.395521,17372,9,3,11.77,0,20.85,72.0,0.0,0,35.31,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,0,37.791998,-122.408653,13723,0,3,35.59,0,19.65,68.35,0.0,0,106.77,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40,0,37.800254,-122.436975,22920,0,3,12.05,0,21.2,52.05,0.0,0,36.150000000000006,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
40,1,37.820894,-122.369725,1458,8,14,15.33,0,19.7,263.65,0.0,0,214.62,4,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
27,0,37.746699,-122.442833,27906,0,13,22.01,0,20.3,275.4,0.0,0,286.13,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
22,3,37.802071,-122.411004,26831,1,23,48.02,0,24.35,538.5,0.0,0,1104.46,5,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,3,37.721052,-122.413573,40137,10,47,41.54,0,19.75,948.9,0.0,0,1952.38,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56,1,37.556634,-122.317723,23393,0,12,26.17,0,24.0,269.65,0.0,0,314.04,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
39,1,37.724817,-122.224363,13996,9,71,18.99,0,23.9,1626.4,0.0,0,1348.29,4,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22,1,37.791481,-121.903253,19777,3,33,1.71,0,24.15,800.3,0.0,0,56.43,4,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
19,0,37.815459,-121.977203,32873,0,69,42.49,0,19.1,1268.85,0.0,0,2931.81,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
55,0,38.287136,-122.02711,77683,0,4,34.86,0,19.95,59.25,0.0,0,139.44,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
35,2,38.265899,-121.939461,9978,10,59,18.75,0,19.5,1147.85,0.0,0,1106.25,3,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55,2,37.639215,-122.037554,72993,9,62,11.15,0,20.65,1218.45,0.0,0,691.3000000000001,5,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
63,0,37.991259,-122.214945,22479,0,51,18.07,0,24.75,1234.6,0.0,0,921.57,3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,2,37.907777,-122.127161,23996,6,61,25.4,0,19.75,1311.6,0.0,0,1549.4,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26,3,37.504133,-122.032347,42491,7,38,49.9,0,19.95,756.4,0.0,0,1896.2,4,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
47,3,37.704384,-122.126703,36568,0,1,0.0,21,24.7,24.7,0.0,0,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20,3,37.676249,-122.132415,26240,0,4,38.97,0,25.45,84.2,0.0,0,155.88,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
35,1,38.104705,-122.247387,37218,0,33,12.51,0,19.8,641.35,0.0,0,412.83,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
61,1,37.80707,-122.297401,21054,4,66,7.83,0,20.0,1374.2,0.0,0,516.78,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55,3,37.808731,-122.238708,29964,7,10,13.83,0,20.05,218.5,0.0,0,138.3,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
60,0,37.84551,-122.235181,15438,0,57,1.69,0,20.65,1125.6,0.0,0,96.33,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62,0,37.750553,-122.197175,30751,0,53,23.17,0,19.65,978.0,0.0,0,1228.01,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
54,1,37.863843,-122.275684,19763,9,38,26.84,0,20.2,746.05,0.0,0,1019.92,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
49,0,37.871416,-122.246597,21205,0,15,5.54,0,19.8,304.6,0.0,0,83.1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
62,3,37.878554,-122.26609,10147,9,1,30.09,0,20.35,20.35,0.0,0,30.09,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24,1,37.872902,-122.303708,8157,3,12,49.7,0,21.05,262.05,0.0,0,596.4000000000001,4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,37.946617,-122.563571,12010,0,62,14.17,0,19.85,1253.65,0.0,0,878.54,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,0,38.343282,-122.9755,584,4,48,33.06,0,20.05,1036.0,0.0,0,1586.88,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
23,2,37.943087,-122.72379,1573,0,52,22.65,0,19.65,928.4,0.0,0,1177.8,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,3,38.021772,-122.691744,821,9,15,49.36,0,19.5,239.75,0.0,0,740.4,4,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
58,3,38.129308,-122.834815,406,1,24,7.37,0,24.2,609.05,0.0,0,176.88,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
20,2,37.901371,-122.572024,28727,1,37,2.68,0,19.35,683.75,0.0,0,99.16,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,38.237018,-122.77872,31930,0,33,14.48,0,20.35,689.75,0.0,0,477.84,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
59,1,37.99272,-122.575026,16849,1,13,16.4,0,20.45,254.5,0.0,0,213.2,3,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46,0,38.00474,-122.663717,548,0,20,33.86,0,18.9,347.65,0.0,0,677.2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
42,0,38.240769,-122.901041,384,0,13,46.3,0,19.45,232.1,0.0,0,601.9,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,3,38.339996,-122.935056,66,1,35,13.67,0,25.45,809.25,0.0,0,478.45,4,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,37.106902,-122.100006,1007,0,7,39.59,0,20.25,129.15,0.0,0,277.13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,0,36.936228,-121.785559,4753,0,5,34.8,0,19.95,109.6,0.0,0,174.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,2,37.233034,-121.947427,24443,1,38,36.72,0,19.6,763.1,0.0,0,1395.36,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
52,1,36.863303,-121.781632,899,1,47,1.44,0,20.05,1016.7,0.0,0,67.67999999999999,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22,0,36.525703,-120.952122,813,0,16,4.13,0,20.0,275.7,0.0,0,66.08,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,3,37.084697,-121.606417,5671,0,43,30.64,0,25.1,1070.15,0.0,0,1317.52,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
38,3,37.023669,-121.946461,9823,1,70,38.63,0,19.2,1401.4,0.0,0,2704.1000000000004,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
25,0,37.34667,-121.910019,18197,0,59,25.89,0,25.0,1510.5,0.0,0,1527.51,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,1,37.233226,-121.78809,10155,6,13,16.74,0,18.8,251.25,0.0,0,217.62,5,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,1,37.186141,-121.843554,37090,6,64,19.23,0,24.9,1595.5,0.0,0,1230.72,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
56,0,37.959706,-121.287669,7071,0,57,12.99,0,20.55,1252.85,0.0,0,740.4300000000001,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
20,0,37.954089,-121.329761,16357,0,4,18.28,0,19.65,67.55,0.0,0,73.12,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
42,1,38.002125,-121.324979,49965,1,71,19.49,0,24.7,1810.55,0.0,0,1383.79,4,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48,0,37.946282,-121.139499,23789,0,16,24.79,0,19.75,294.9,0.0,0,396.64,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,38.029729,-121.387999,19109,0,4,6.36,0,23.9,97.5,0.0,0,25.44,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,38.32153,-120.236358,5159,0,1,27.08,0,19.95,19.95,0.0,0,27.08,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,0,38.047746,-121.030499,3148,0,69,17.74,0,19.3,1447.9,0.0,0,1224.06,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
48,3,38.304194,-120.592431,2718,6,8,17.2,0,19.5,159.35,0.0,0,137.6,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,0,38.264262,-120.515133,1692,0,17,42.42,0,19.55,280.85,0.0,0,721.14,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42,1,37.553469,-120.952825,32881,7,46,27.65,0,20.25,890.35,0.0,0,1271.9,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36,3,37.420273,-120.66527,55,0,3,18.43,0,20.2,50.6,0.0,0,55.29,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,37.435664,-121.049056,1508,0,3,2.69,0,19.95,58.0,0.0,0,8.07,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
