Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
54,0,33.236151747238985,-117.35253717404399,47297,0,30,38.700264530600805,39,88.0318479244971,2660.042528900069,0.0,0,1132.8769862228532,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59,0,33.54181417531878,-117.583120939985,48894,1,8,41.63256741175089,19,93.74131233645578,762.4991004131107,0.0,0,354.07870686974735,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
44,0,36.83556586464915,-119.84563743433051,31160,0,1,30.741603145118393,12,43.936658071340865,43.936658071340865,0.0,0,30.741603145118393,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,0,32.886925,-117.152162,74232,0,6,15.504866096061948,22,69.0645977243951,366.7751411204596,0.0,33,77.52433048030974,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,35.63930110026299,-120.30443975534845,21855,0,2,8.34398662377453,12,59.50405052406853,198.6969182933982,0.0,0,33.37594649509812,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,0,32.825086,-117.199424,51213,0,1,32.348776700063524,18,78.58632605994109,78.58632605994109,0.0,8,32.348776700063524,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,0,39.45439111073349,-121.05517407438374,4158,0,28,8.944187805431493,29,102.98486022368579,3073.4463315915846,0.0,0,251.879903821286,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
50,0,33.01886775679276,-117.38688489885035,46090,1,66,26.56026835915026,6,105.13458781213225,7015.256351781783,0.0,8,1728.1242484094594,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
45,0,36.99458652402517,-120.84217361353205,4153,0,17,8.380419475540236,27,62.848507231024726,1006.526693548469,0.0,13,114.96274981026647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,33.84394634720729,-118.27889397670779,58430,0,5,30.349144437180477,19,62.979524787980424,348.5256382037618,0.0,0,213.12441255992533,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
58,0,37.505768,-121.962472,56126,4,5,44.551279863974415,20,44.731827588286365,235.02171432691148,0.0,0,261.0698373926598,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,0,37.38539920159116,-121.84912132717241,54094,1,49,7.706194756575378,40,67.61430268358158,3088.9117008317203,3.669748952791485,47,404.52760601176965,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,0,36.305114911511374,-120.37638711673188,23535,0,8,14.628842839596944,10,88.08858779736462,716.2936614969108,0.0,33,121.66535102999005,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,0,33.68902502003535,-117.11795078479194,46187,0,5,30.86480679120871,12,89.75829762328256,541.3194438021997,0.0,0,177.01165120494608,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30,0,33.21285544212706,-117.30302059873678,74552,0,54,44.435635831659894,62,106.0614055646386,5750.024295271495,0.0,14,2399.5243349096345,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
45,0,39.82170198095177,-123.31634184788206,78,0,1,42.27201975723859,0,20.105684337525627,20.105684337525627,0.0,0,42.27201975723859,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,1,34.402440893038516,-119.29961558939236,51898,0,1,37.25828612212416,10,45.82173825142516,45.82173825142516,0.0,6,37.25828612212416,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,33.094160000552904,-117.01105716066104,48306,0,63,32.101633348382165,12,97.65360572516376,6320.1985912823075,0.0,0,2030.4919084118485,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
50,0,40.59850515909281,-122.9338251212547,1934,0,61,42.65098494540475,29,81.74380156279369,4966.5379620374415,0.0,0,2622.7697859762334,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
64,0,34.25615260480325,-117.29512325634359,12125,0,33,23.343493488034344,26,91.56630278865973,3012.2886474208512,0.0,0,798.5284729978422,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
56,0,32.85723,-117.209774,34902,0,24,17.58707473114861,11,93.55047331540813,2229.1372310812985,0.0,0,427.4791771607482,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56,0,35.19096639834175,-119.44757134247043,42483,0,3,21.235158040600812,13,88.69829644291747,338.18464192618,14.038523063315864,0,71.09613273960939,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49,0,34.091800246406315,-117.88157285970375,33758,0,36,46.816513218379356,10,77.11246663898291,2832.460568859965,0.0,0,1710.6002609757247,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
61,0,33.362575,-117.299644,42239,0,1,43.732054373962825,3,74.02362876383991,87.41739844222664,0.0,0,51.55752898605631,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73,0,37.82282926437648,-121.99064326130312,6680,0,27,30.468017731371198,7,102.42340073077997,2746.11171393746,0.0,0,821.8573251506557,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
26,0,34.9154764425921,-119.08346159318747,38371,0,1,22.789155363715683,51,82.70073426489239,82.70073426489239,0.0,25,22.789155363715683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
51,0,38.27776735580582,-122.4816205060531,22279,0,46,34.51241354307322,12,61.195237902769094,2848.3085774702827,0.0,0,1605.1496173051569,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
76,0,39.3812554755035,-122.02329507294499,499,0,9,42.24841613629147,16,99.26089172062458,834.9917959612783,0.0,0,359.2304055375349,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
22,0,33.335472071071095,-117.25331272641101,13535,1,44,29.1417262160959,60,87.365581851063,3776.70403292275,0.0,10,1369.8891387615618,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46,0,33.95411356897575,-118.46245013213552,32047,0,57,48.13145341175394,26,92.38823936933406,5235.006526553608,0.0,37,2781.424989098777,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,0,34.255442,-118.421314,97318,0,1,30.457699434335566,62,50.0526892728826,88.50918650564466,0.0,0,44.33165199749631,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,37.29046445772518,-120.81967601427434,1959,0,14,42.57080862412661,20,80.14598682425101,1113.937195858436,0.0,0,637.4517499812442,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,0,36.08580257438399,-120.29467389700717,13274,0,8,41.505045859747206,47,85.17940767809763,761.0072472090668,0.0,0,362.5516853262387,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,0,37.46513438322781,-122.12739294802289,54581,1,50,17.520382383981044,34,71.68477840962498,3414.66326613048,10.275545354586564,86,811.6637295768198,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
64,0,32.886925,-117.152162,74232,2,5,36.16719697175888,8,83.43987944416958,450.61215912052745,0.0,2,180.83598485879438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,33.86532,-118.396336,18693,3,5,22.881612338726775,13,74.76622644589699,392.182681808212,0.0,0,115.82990678482261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,0,32.85723,-117.209774,34902,0,1,24.038716975476746,21,42.112611643130705,42.112611643130705,0.0,0,24.038716975476746,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35,0,35.296979563976244,-119.62971730205712,73603,1,34,15.481963025991677,4,56.299041737078625,1275.7195806129089,0.0,0,489.11558120552104,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,35.53263699197328,-119.50690660186429,36254,0,1,18.986904221298353,14,56.23618054382555,72.46841389610854,0.0,0,29.72483990838768,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0,34.08928475738085,-118.17810187126821,30378,1,17,15.04282865332415,25,69.47387966157683,996.8813976912406,0.0,0,150.4282865332415,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
30,0,35.37889632559714,-119.63643781522622,11048,0,3,38.65635903088327,39,99.9211131999154,362.54171007229667,0.0,4,141.8275483673017,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
48,0,33.832130261694175,-117.90858474848756,68800,0,11,19.286683964429763,0,19.204926906289806,231.62577108331269,0.0,0,231.44020757315712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,32.898613,-117.202937,4258,0,1,2.2025688946460993,23,22.51329482915822,22.51329482915822,0.0,4,2.2025688946460993,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,32.863803267709514,-117.23618154195276,51219,0,1,32.680932107781715,20,73.3023074137937,79.1807546688476,0.0,9,43.269802326292336,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,0,39.03183068572156,-121.0708808490914,1039,0,1,25.502746074562022,14,59.483081350139074,101.81016379470378,0.0,0,49.072001915244826,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73,0,38.93811724694254,-121.37616839406917,4097,0,33,37.00280295732168,22,100.3694688577983,3298.3928427906085,22.85350068139049,0,1214.181450235024,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
50,0,39.332952166821116,-122.11359415379117,463,1,8,0.5800667757254028,12,50.792708269355586,405.4156579587036,0.0,6,3.4804006543524166,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,0,33.909793983932445,-118.00135617174473,45284,1,51,20.54776732588456,10,99.57655686390791,5142.0874813046885,0.0,0,1049.3225030445024,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34,0,37.64435008678466,-120.56189037413951,32158,0,51,29.791446377927603,56,104.32446592484068,5315.113991279552,28.296655451484572,0,1516.8035747897966,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
57,0,33.58810396759437,-117.70443801524068,28039,0,2,39.03533315431098,20,69.38671282620977,147.81570319577497,0.0,0,80.09260986755096,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0,32.886925,-117.152162,74232,3,1,45.21951724425796,0,20.6411728606723,20.6411728606723,0.0,0,45.21951724425796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,38.37865859681814,-120.02950919697068,243,0,42,48.911542626312986,22,80.57443966034957,3412.1026991185613,0.0,0,2073.4472095434476,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69,0,34.422519,-118.420717,59259,0,1,7.194240427082985,2,69.24834034211693,69.24834034211693,0.0,0,7.194240427082985,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,0,33.917788347908406,-118.18036216874845,40571,0,50,32.42681286033088,23,96.67219312003881,4884.88207179204,0.0,0,1643.5740708611183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
47,1,34.27640779421882,-118.82130580130006,8367,0,8,27.63425781779726,29,92.61618872062517,789.0505557890907,0.0,0,231.6936534218789,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,37.845400750775546,-122.04803774033817,35038,0,22,47.198953827522104,16,61.05554361796185,1309.754910937224,0.0,0,1045.7985785313908,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,0,37.18579500506006,-121.25328653830637,234,0,23,32.50108143711145,20,94.05555846052114,2204.122368776617,17.13395250707572,0,789.3363429538408,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
68,0,33.47658393204033,-117.20325429760389,3084,7,43,31.35303237296211,19,100.77269689440216,4388.030522751132,0.0,149,1352.7411981345556,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22,0,36.55305575183109,-120.85470076564646,46835,0,1,18.397567749196103,12,27.34334732460691,38.635728839658654,0.0,0,33.00726965217603,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
52,0,35.06929626873353,-118.68934371320447,1029,0,12,18.919338063581485,12,96.09295579530688,1191.1047090868267,10.113335260705625,18,227.03205676297785,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
56,0,38.959081154706865,-121.18402071281209,3638,0,1,19.38726255228183,18,71.16957901888404,123.9238587664102,0.0,0,38.77452510456366,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
57,0,35.177637202522135,-118.49834486439721,37069,0,3,30.945902192301364,14,67.03042946098701,140.2313592574176,0.0,0,61.89180438460273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70,0,38.423491904919345,-121.31584303170105,27794,0,7,9.107850771772377,8,75.12576997306539,559.2530723265704,0.0,0,59.26482081307273,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,0,37.31208079647662,-121.96095522846065,29915,1,57,17.226917027406042,20,60.35245299647439,3562.973002369135,0.0,0,998.2846201849848,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,0,33.362575,-117.299644,42239,0,51,33.032809345821015,45,90.36295219203451,4659.143735966793,0.0,0,1684.6732766368718,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,0,38.10751311936253,-121.17080778942824,1609,1,29,43.12741778738104,17,96.1525503480388,2741.8308408796165,0.0,0,1284.5997225109727,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
43,0,37.65655470052775,-122.36455312015258,55492,0,1,13.299796395942309,12,54.51774999434721,54.51774999434721,0.0,0,13.299796395942309,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,33.12185953436499,-117.26645661497209,4257,0,6,43.155826853040566,8,94.8400119205542,625.833435370633,0.0,0,269.2614140802905,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
73,0,38.398714291752505,-122.70849501132307,30872,0,42,39.30404072423512,6,89.58539244696829,3835.4614431485716,0.0,1,1677.8959179892602,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
58,0,36.93321613409843,-119.4265421007663,2553,0,51,28.74122650574216,13,107.3530151351631,5662.91085677386,0.0,0,1464.6203802090477,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
40,0,34.04455305227976,-117.97758648480321,13164,0,12,19.411082935397545,6,48.734281348696165,582.0404331089736,0.0,101,245.1792799795076,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,0,32.85723,-117.209774,34902,0,2,12.590192966227388,9,74.75345872240185,145.45203599790594,0.0,0,25.180385932454776,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,0,34.68003756802274,-117.67003087759247,5116,0,22,45.69567179737375,10,93.33940242006375,2022.177157243391,0.0,0,1027.3466805014768,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,0,37.82343997093776,-121.7562646294395,10787,0,46,26.43556483869266,47,108.98762669258014,4989.374943002996,0.0,51,1285.706542708275,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
76,0,36.02375017261097,-120.61219249444366,7174,0,27,19.997625208963782,12,104.04214353564132,2836.004002518492,0.0,27,559.1701582143263,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
28,0,33.141265,-116.967221,48690,0,1,43.81345154534473,56,68.3419434510239,68.3419434510239,0.0,0,43.81345154534473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,0,40.30535767914639,-122.05926067991601,141,1,57,10.544047579837681,17,102.76129296600459,5849.995202823082,1.549718118122217,25,625.3190569035404,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
74,0,33.99288456139838,-118.34919991371058,27697,1,26,15.409911878987646,13,97.34096291560328,2639.0348356639024,10.118113182245128,12,388.38459521161167,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41,0,34.153607636439354,-118.11381489230355,10400,4,50,5.798973736457334,42,71.50888485872176,3534.9243872933957,19.822956004632758,0,255.1548444041227,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
58,0,36.507132543947066,-120.71885842396941,52300,0,3,36.129068356749514,13,75.43307493541172,294.2847971869237,0.0,0,125.10485051801997,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,35.3555564159143,-118.90459378932353,1674,0,1,32.72453352589449,0,19.9263095085801,19.9263095085801,0.0,0,32.72453352589449,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,34.152377665829455,-117.12457908906295,5328,1,65,31.179947655009553,15,80.3168345237375,5170.3597202518795,0.728261618539752,141,2031.8933969834604,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
75,0,34.272322013149456,-118.5687380888387,31947,0,1,23.681181442821813,26,75.20518084573159,154.6538448377031,0.0,0,46.150930174005076,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,40.252442206172326,-123.72899287685851,837,1,58,10.352769908759138,5,99.15061834647409,5931.001629683957,0.0,0,610.6043683814827,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
61,0,35.77432824344657,-119.97362791347774,17837,0,49,35.7475609045496,4,93.86930654316023,4636.697210056293,0.0,19,1782.6469661877318,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
48,0,35.8517341983498,-118.68349839505616,226,8,7,35.43231437977881,3,70.11823870965412,530.387589274902,0.0,0,248.02620065845164,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0,40.545273588847024,-123.62569799394771,2888,0,6,23.45755888130971,18,97.34200246975848,637.2163519126995,0.0,43,149.1236764053799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
21,0,40.098665559598416,-123.30560316245457,252,0,14,20.421676955336274,57,86.79756797843605,1273.5061704975153,0.0,96,304.050300530515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50,0,37.68974533829766,-120.77102222241636,8191,0,65,42.51218681149688,4,81.52586173089453,5307.923728302478,0.0,0,2806.6551147888367,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
33,0,32.825086,-117.199424,51213,0,17,26.270967511011953,39,59.185687716687134,898.6023099949418,0.0,0,304.78406417291825,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,0,39.780064262580225,-120.73608473642356,1527,0,1,21.830877017170838,2,77.74268514413673,133.98000508684552,0.0,0,34.33322335154164,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,0,36.86671805136152,-121.4872990945289,20208,4,11,26.558833742019797,20,92.03854696214677,1142.4340596452125,0.0,0,292.1471711622178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,0,40.38093095561119,-121.90069477742833,228,1,54,9.101749691362865,18,105.55733921030664,5791.150823290972,0.0,0,499.0696819840207,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0
49,0,35.307934246876286,-119.7572924584188,11140,0,37,18.086931880061737,35,105.78620901807605,3983.3982359071624,0.0,0,681.8871871291835,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
69,0,35.14226243114098,-119.09731044305296,23583,0,31,28.431336009394435,15,83.7876864624391,2650.291097137412,0.0,0,884.24563175057,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,0,39.370576957211206,-121.83650746448616,1208,0,23,8.188175076011103,12,93.41196055658013,2256.896856816293,0.0,0,189.2827493670802,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
45,2,35.54143381511208,-120.63343542821461,217,0,1,33.37078428976021,3,24.1446751977876,24.1446751977876,0.0,0,33.37078428976021,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,34.73784960515607,-118.78167358813127,30913,0,12,12.446751946971556,25,87.87966027736567,1086.0161076809995,9.181273543533976,64,153.7654254343974,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
43,0,32.85723,-117.209774,34902,1,4,23.73959826633491,12,92.24067007381562,448.62793541930387,0.0,0,108.224408256775,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
61,1,35.42614322422091,-119.20136058647624,30749,0,2,3.116970620199774,17,32.92088703010769,88.62839948724475,0.0,0,3.116970620199774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,37.69415585387643,-122.02137049395606,18080,0,17,32.958660334858486,21,89.79042378075926,1574.9979947378529,32.5335280625704,0,583.3592231028829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,0,37.27258918654896,-120.46441012258722,1511,0,54,47.929349713774045,21,106.53058665970633,5764.723644310554,0.0,0,2588.184884543799,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
36,0,32.85723,-117.209774,34902,0,1,29.428724315289514,25,87.4449994841699,150.2083262999998,0.0,0,55.90260332586858,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
26,0,36.56739179405961,-120.53865103367667,1797,0,7,18.819377343866655,40,102.91267496859955,836.2183487326263,0.0,0,149.79176279990418,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
